frame_id,video,cosine,l2,l1,mahalanobis,pearson,embed_ms
657,known,0.39486,1.100127,20.155277,3.189736,0.395016,12.436
657,known,0.445994,1.052622,19.224483,3.02775,0.447211,12.149
658,known,0.360775,1.130686,20.87929,3.267018,0.360911,12.513
658,known,0.462525,1.036798,18.795567,2.988287,0.46324,12.147
659,known,0.366087,1.125978,20.758972,3.240906,0.366194,12.241
659,known,0.449295,1.049481,18.860975,3.03071,0.450297,12.064
660,known,0.431811,1.066011,19.21949,3.070099,0.433029,11.568
660,known,0.367483,1.124737,20.571167,3.235129,0.367673,11.203
661,known,0.374812,1.118202,20.627987,3.224761,0.375341,11.529
661,known,0.461903,1.037398,18.884766,2.997744,0.463393,11.275
662,known,0.375181,1.117873,20.59988,3.209657,0.375717,12.204
662,known,0.456581,1.042515,18.968863,3.021808,0.458509,11.965
663,known,0.371967,1.120743,20.617641,3.240437,0.37236,11.69
663,known,0.472347,1.027281,18.777843,2.943572,0.474517,11.528
664,known,0.361858,1.129727,20.728962,3.262078,0.362059,11.76
664,known,0.489716,1.010232,18.244061,2.892583,0.491272,11.431
665,known,0.360313,1.131094,20.628803,3.249672,0.360814,11.868
665,known,0.485792,1.014109,18.438122,2.883324,0.48695,11.437
666,known,0.349956,1.140214,20.631327,3.294508,0.350433,12.002
666,known,0.493229,1.006749,18.183838,2.870049,0.495972,11.762
667,known,0.351744,1.138645,20.708817,3.292764,0.352083,11.853
667,known,0.502325,0.997672,17.877132,2.870657,0.505181,11.461
668,known,0.366236,1.125845,20.492931,3.250273,0.366662,11.916
668,known,0.442458,1.055975,18.878597,3.056498,0.445942,11.661
669,known,0.359798,1.131549,20.661034,3.27737,0.360026,12.03
669,known,0.470604,1.028976,18.430332,2.962672,0.472972,11.666
670,known,0.372205,1.120531,20.570107,3.22967,0.372392,11.624
670,known,0.490352,1.009602,18.167387,2.889556,0.491683,11.342
671,known,0.361376,1.130154,20.623299,3.255711,0.361471,11.878
671,known,0.445042,1.053526,18.904797,3.03415,0.447032,11.88
672,known,0.480177,1.01963,18.238411,2.960327,0.482835,11.514
672,known,0.358031,1.133109,20.653393,3.268226,0.358185,11.314
673,known,0.342895,1.14639,20.899136,3.289213,0.342984,11.577
673,known,0.468936,1.030596,18.439331,2.987123,0.469872,11.149
674,known,0.479353,1.020438,18.384298,2.993667,0.480341,11.854
674,known,0.347157,1.142666,21.121651,3.298355,0.347455,11.56
675,known,0.478298,1.021472,18.434864,2.987866,0.479226,11.623
675,known,0.356992,1.134026,20.841614,3.283755,0.357623,11.392
676,known,0.367037,1.125133,20.800419,3.242868,0.367632,11.818
676,known,0.470294,1.029277,18.52327,3.000034,0.472277,11.568
677,known,0.343853,1.145554,21.093115,3.311545,0.344185,11.611
677,known,0.469308,1.030235,18.463272,2.998801,0.47109,11.355
678,known,0.321885,1.164573,21.252804,3.345394,0.322212,11.856
678,known,0.462623,1.036703,18.659731,3.001664,0.463874,11.672
679,known,0.304198,1.179663,21.730944,3.387028,0.304357,12.34
679,known,0.463631,1.035731,18.622446,3.013612,0.464991,12.266
680,known,0.441596,1.056791,19.007759,3.084023,0.443725,11.747
680,known,0.316759,1.168966,21.309475,3.363588,0.317156,16.277
681,known,0.437738,1.060436,19.362494,3.081888,0.439498,11.828
681,known,0.300591,1.182716,21.769262,3.388384,0.300767,11.693
682,known,0.423074,1.074175,19.297306,3.137219,0.424912,11.567
682,known,0.31222,1.172843,21.574059,3.368382,0.312375,12.02
683,known,0.428844,1.06879,19.132849,3.134797,0.431335,11.636
683,known,0.342003,1.147168,21.216385,3.304298,0.342127,11.259
684,known,0.454774,1.044247,18.629318,3.054799,0.455903,11.929
684,known,0.345403,1.1442,21.150024,3.324244,0.345636,11.437
685,known,0.451191,1.047672,18.716135,3.055304,0.45246,11.726
685,known,0.364643,1.127259,20.599699,3.280218,0.364837,11.716
686,known,0.425634,1.071789,19.132914,3.079933,0.426876,11.522
686,known,0.346565,1.143184,20.928837,3.323411,0.346678,11.34
687,known,0.45621,1.042871,18.583155,3.018501,0.457044,11.986
687,known,0.326304,1.160773,21.248337,3.354676,0.326288,14.711
688,known,0.428857,1.068778,19.266582,3.083933,0.429388,11.574
688,known,0.330999,1.156721,21.227657,3.347198,0.330976,11.436
689,known,0.440014,1.058287,19.1485,3.059894,0.440348,11.677
689,known,0.329164,1.158306,20.923298,3.346839,0.329344,11.467
690,known,0.434854,1.063152,19.098194,3.061026,0.435119,12.006
690,known,0.317159,1.168624,21.178923,3.395643,0.317073,11.626
691,known,0.452929,1.046013,18.810562,3.012894,0.453429,11.859
691,known,0.355882,1.135005,20.658417,3.266615,0.355822,11.427
692,known,0.452827,1.04611,18.85424,3.005698,0.452752,11.802
692,known,0.353512,1.137091,20.928661,3.307642,0.353491,11.606
693,known,0.41528,1.081407,19.227961,3.104907,0.415609,11.928
693,known,0.323261,1.163391,21.328564,3.389563,0.323178,11.826
694,known,0.33893,1.149844,21.172176,3.355336,0.339012,11.774
694,known,0.432489,1.065374,18.958801,3.096973,0.432963,11.291
695,known,0.439972,1.058327,18.733517,3.050887,0.440852,11.361
695,known,0.316578,1.169121,21.542967,3.412339,0.316494,11.358
696,known,0.441309,1.057063,19.107109,3.047712,0.441989,11.542
696,known,0.307369,1.176972,21.592211,3.433319,0.307326,11.293
697,known,0.42341,1.073862,19.370972,3.101934,0.424389,11.854
697,known,0.330789,1.156902,21.29775,3.331021,0.330708,11.663
698,known,0.425197,1.072196,19.14724,3.123777,0.426479,11.842
698,known,0.339535,1.149318,21.009731,3.323797,0.339456,11.978
699,known,0.31638,1.169291,21.346424,3.385714,0.31631,11.788
699,known,0.406805,1.089215,19.405987,3.169942,0.408698,11.566
700,known,0.41606,1.080685,19.380268,3.152152,0.417984,11.834
700,known,0.291621,1.190277,21.628054,3.430281,0.291534,11.926
701,known,0.411538,1.084862,19.42618,3.16319,0.41357,12.233
701,known,0.30289,1.180771,21.615963,3.410858,0.302801,13.517
702,known,0.415782,1.080942,19.561472,3.155349,0.418463,11.675
702,known,0.298772,1.184253,21.717068,3.407894,0.29868,11.481
703,known,0.412787,1.083709,19.441555,3.126262,0.414086,11.534
703,known,0.284984,1.195839,22.174606,3.431355,0.284923,11.573
704,known,0.41573,1.08099,19.419737,3.099763,0.416454,12.161
704,known,0.286041,1.194956,22.002871,3.481559,0.285945,12.137
705,known,0.413625,1.082936,19.18861,3.13092,0.416138,12.038
705,known,0.317678,1.16818,21.639572,3.372279,0.317592,11.685
706,known,0.432361,1.065494,19.06086,3.09603,0.435813,11.942
706,known,0.269714,1.208541,22.304848,3.48896,0.269777,11.582
707,known,0.303792,1.180007,21.802254,3.428389,0.303737,11.84
707,known,0.4242,1.073126,19.058062,3.087016,0.427486,11.458
708,known,0.290455,1.191255,21.828703,3.433643,0.29045,11.878
709,known,0.422295,1.0749,19.430836,3.138016,0.42458,12.275
709,known,0.271902,1.20673,22.033787,3.485206,0.271842,12.025
710,known,0.423485,1.073793,18.987715,3.117957,0.425323,11.402
710,known,0.292463,1.189569,21.912537,3.407548,0.292421,11.26
711,known,0.269527,1.208696,22.074085,3.497756,0.269463,11.39
712,known,0.284323,1.196392,21.970572,3.466683,0.284236,12.011
713,known,0.265806,1.21177,21.955767,3.516219,0.26572,11.66
714,known,0.293069,1.18906,21.528759,3.450704,0.292975,12.569
715,known,0.304394,1.179497,21.572502,3.426228,0.304331,12.376
716,known,0.292999,1.189118,21.790497,3.463783,0.292979,12.068
717,known,0.305061,1.178931,21.643639,3.436163,0.30499,11.451
718,known,0.301054,1.182325,21.787828,3.44306,0.300966,11.726
719,known,0.320068,1.166132,21.601828,3.370312,0.320006,11.885
720,known,0.293544,1.188659,21.913151,3.423742,0.293481,11.869
721,known,0.340383,1.14858,21.123482,3.337249,0.340305,11.394
722,known,0.318324,1.167626,21.419655,3.384536,0.318239,11.53
723,known,0.318131,1.167792,21.160366,3.388112,0.318049,12.074
724,known,0.311518,1.173442,21.412258,3.400416,0.31145,11.718
725,known,0.282745,1.197711,22.039619,3.476761,0.282652,11.542
726,known,0.300628,1.182685,21.515934,3.439249,0.300538,11.577
727,known,0.293393,1.188787,21.99947,3.465227,0.293308,11.721
902,known,0.448823,1.04993,18.579086,3.056335,0.450088,11.818
904,known,0.451072,1.047786,18.355011,3.064131,0.451783,11.843
905,known,0.462987,1.036352,18.312103,3.017481,0.463737,11.748
906,known,0.433762,1.064178,19.019936,3.090869,0.433797,11.41
907,known,0.471127,1.028467,18.394903,3.002469,0.471604,11.775
908,known,0.4669,1.03257,18.658955,3.012467,0.467361,11.719
909,known,0.453955,1.045031,18.619911,3.038969,0.455652,12.399
910,known,0.496643,1.003351,18.102816,2.971322,0.498157,12.23
911,known,0.492409,1.007563,17.758125,2.921947,0.493308,11.541
912,known,0.515327,0.984554,17.549988,2.904965,0.516786,11.614
913,known,0.460367,1.038877,18.340553,3.011591,0.461293,11.33
914,known,0.457785,1.041359,18.714228,3.012416,0.457972,11.6
915,known,0.397035,1.098148,19.83831,3.111833,0.396742,11.684
916,known,0.4299,1.067801,19.098963,3.068853,0.430028,11.878
917,known,0.407632,1.088456,19.514053,3.09489,0.407744,11.978
918,known,0.448996,1.049765,18.620075,2.977145,0.449895,11.386
919,known,0.453727,1.045249,18.559082,3.011805,0.454506,11.572
920,known,0.454208,1.044789,18.5618,3.012303,0.454486,11.471
921,known,0.448362,1.050369,18.799519,3.026824,0.449294,12.225
922,known,0.441248,1.05712,18.85393,3.024532,0.441367,11.512
923,known,0.432086,1.065753,18.879814,3.073439,0.433473,11.708
924,known,0.462829,1.036505,18.490463,3.058407,0.464858,11.492
925,known,0.459459,1.039751,18.65613,3.026956,0.460949,12.318
926,known,0.46604,1.033402,18.511223,3.03817,0.468677,12.246
927,known,0.479138,1.020648,18.114204,3.037623,0.480785,11.948
928,known,0.478728,1.02105,18.193176,3.010083,0.480111,12.162
929,known,0.498455,1.001544,17.874041,2.946747,0.499619,12.08
930,known,0.491406,1.008557,17.966866,2.953583,0.49381,12.163
931,known,0.466917,1.032553,18.237331,3.039492,0.468416,11.75
932,known,0.466248,1.033201,18.31031,3.050523,0.467816,11.57
933,known,0.448239,1.050487,18.915972,3.0309,0.448892,11.615
934,known,0.459135,1.040062,18.667217,3.001835,0.459574,11.859
935,known,0.445937,1.052675,18.821579,3.050059,0.448035,11.886
936,known,0.444538,1.054004,18.801189,3.08241,0.446144,11.817
937,known,0.433707,1.064231,19.012672,3.056858,0.435639,11.422
938,known,0.408451,1.087703,19.338118,3.134639,0.409864,11.427
939,known,0.4295,1.068176,19.048059,3.053549,0.430946,11.485
940,known,0.401364,1.094199,19.614346,3.098544,0.401577,11.618
941,known,0.458193,1.040968,18.457165,3.027266,0.459422,11.57
942,known,0.432526,1.065339,18.951897,3.03865,0.43291,11.406
943,known,0.443963,1.054549,18.720379,3.035285,0.444333,11.776
944,known,0.47948,1.020314,18.22714,2.978981,0.480445,11.587
945,known,0.455619,1.043438,18.527437,3.031595,0.457971,11.737
946,known,0.446612,1.052034,18.720167,3.050479,0.44878,11.953
947,known,0.46744,1.032046,18.391216,3.027514,0.4697,11.813
948,known,0.448683,1.050064,18.860493,3.048415,0.450704,11.384
949,known,0.465121,1.034291,18.618484,3.002965,0.466707,11.601
950,known,0.485517,1.01438,18.298325,2.98289,0.488649,12.204
951,known,0.478794,1.020986,18.552715,2.996635,0.481862,11.602
952,known,0.474439,1.025242,18.451437,2.996206,0.477393,12.261
953,known,0.471529,1.028077,18.561743,3.008151,0.473458,11.514
954,known,0.475812,1.023902,18.499676,3.01903,0.47801,11.909
225,unknown,0.185638,1.276215,22.676331,3.614183,0.185733,11.404
227,unknown,0.214729,1.253212,22.669407,3.552216,0.214654,11.388
228,unknown,0.230407,1.24064,22.66,3.531735,0.230318,11.381
229,unknown,0.237238,1.235121,22.560608,3.507859,0.237175,11.638
230,unknown,0.163332,1.293575,23.648569,3.645617,0.163316,11.391
231,unknown,0.206368,1.259867,22.860329,3.532023,0.206248,12.062
232,unknown,0.155201,1.299846,23.698771,3.663143,0.155128,11.785
233,unknown,0.149741,1.304039,23.553207,3.678669,0.149736,11.705
234,unknown,0.141007,1.31072,23.952332,3.724966,0.141002,11.81
235,unknown,0.16469,1.292525,23.66223,3.684419,0.164697,11.513
236,unknown,0.196482,1.267689,23.170143,3.606182,0.196491,11.412
237,unknown,0.159166,1.296791,23.394241,3.702396,0.159168,11.543
238,unknown,0.141737,1.310162,23.568245,3.742549,0.141754,11.824
239,unknown,0.142757,1.309384,23.752266,3.730379,0.142777,11.854
240,unknown,0.17725,1.28277,22.938931,3.682899,0.177265,11.479
241,unknown,0.167799,1.290117,23.114243,3.688604,0.167827,11.517
242,unknown,0.153968,1.300794,23.104595,3.722349,0.153983,11.399
243,unknown,0.164694,1.292521,22.990189,3.714848,0.164801,11.443
244,unknown,0.12798,1.320621,23.591194,3.784368,0.128003,11.68
245,unknown,0.146627,1.306425,23.37607,3.762448,0.146663,11.805
246,unknown,0.171751,1.28705,22.922756,3.66424,0.171909,11.678
247,unknown,0.152124,1.30221,23.441721,3.693665,0.151987,11.586
248,unknown,0.126612,1.321656,23.81439,3.751798,0.126446,11.828
249,unknown,0.134348,1.31579,23.814808,3.746046,0.134369,11.527
250,unknown,0.146695,1.306373,23.470617,3.746168,0.146738,11.234
251,unknown,0.142811,1.309343,23.428329,3.768136,0.142815,11.361
252,unknown,0.148215,1.305209,23.3846,3.742655,0.148269,11.767
253,unknown,0.152463,1.30195,23.435169,3.717345,0.152486,11.531
254,unknown,0.158925,1.296977,23.440533,3.706399,0.158969,11.398
255,unknown,0.165455,1.291932,23.266163,3.69448,0.165497,11.628
256,unknown,0.185856,1.276044,23.187197,3.634732,0.185876,11.683
257,unknown,0.191111,1.271919,23.153927,3.637027,0.191133,11.681
258,unknown,0.168467,1.2896,23.512306,3.675224,0.168466,11.613
259,unknown,0.199576,1.265246,23.163033,3.617035,0.19961,11.738
260,unknown,0.1813,1.279609,23.255184,3.649321,0.181297,12.265
261,unknown,0.183055,1.278237,23.087196,3.631743,0.183076,11.693
262,unknown,0.213483,1.254207,22.746124,3.564742,0.21356,11.712
263,unknown,0.184763,1.2769,23.052666,3.624857,0.184799,12.119
264,unknown,0.207995,1.258575,22.781748,3.567659,0.208173,11.806
265,unknown,0.188587,1.273902,23.012947,3.610255,0.188675,11.557
266,unknown,0.205883,1.260252,22.890965,3.549288,0.206094,11.81
267,unknown,0.227834,1.242712,22.533592,3.534296,0.228025,11.735
268,unknown,0.226258,1.243979,22.4692,3.526707,0.226433,11.697
269,unknown,0.228698,1.242016,22.386652,3.545576,0.228866,11.42
270,unknown,0.219547,1.249362,22.311167,3.499875,0.219845,11.701
271,unknown,0.227267,1.243168,22.44128,3.527818,0.227489,11.386
272,unknown,0.220519,1.248584,22.631672,3.536892,0.220697,11.445
273,unknown,0.236841,1.235443,22.214611,3.446364,0.236841,11.799
274,unknown,0.242608,1.230765,22.521517,3.480663,0.242664,12.007
275,unknown,0.357089,1.133941,20.577274,3.267078,0.357147,12.027
276,unknown,0.32911,1.158352,20.647945,3.295271,0.32952,11.41
277,unknown,0.339501,1.149347,20.31683,3.242555,0.34018,11.638
278,unknown,0.2934,1.188781,21.260445,3.27813,0.291959,11.701
279,unknown,0.273103,1.205734,21.877247,3.369706,0.273509,12.115
280,unknown,0.284063,1.196609,21.87315,3.364076,0.284399,11.954
281,unknown,0.259512,1.216954,21.960073,3.394926,0.25709,11.559
282,unknown,0.268274,1.209732,21.98336,3.368994,0.268866,11.58
283,unknown,0.264596,1.212768,21.824764,3.410006,0.264158,12.014
284,unknown,0.289381,1.192157,21.602665,3.357725,0.289416,11.845
285,unknown,0.301382,1.182048,21.384872,3.335208,0.301905,12.016
286,unknown,0.294379,1.187957,21.671417,3.372863,0.297452,11.715
287,unknown,0.278757,1.201035,21.62821,3.425761,0.281575,11.841
288,unknown,0.275869,1.203437,21.530594,3.434353,0.276619,11.91
289,unknown,0.277388,1.202174,21.678316,3.419002,0.278572,11.743
290,unknown,0.26191,1.214982,21.717905,3.429767,0.262549,11.75
291,unknown,0.271093,1.207399,21.667341,3.425269,0.272212,11.67
292,unknown,0.291816,1.190113,21.491922,3.388952,0.292762,11.845
293,unknown,0.311913,1.173104,21.349979,3.350305,0.313288,12.116
294,unknown,0.295015,1.187421,21.416687,3.387873,0.296323,11.487
295,unknown,0.291267,1.190574,21.367704,3.394735,0.292833,11.427
296,unknown,0.278447,1.201294,21.667175,3.431742,0.278427,11.776
297,unknown,0.284124,1.196558,21.667189,3.394302,0.285512,11.766
298,unknown,0.278108,1.201576,21.644615,3.44331,0.278246,12.097
299,unknown,0.270632,1.207782,21.910419,3.461772,0.271473,11.524
300,unknown,0.262355,1.214615,22.077629,3.461672,0.263895,11.831
301,unknown,0.280122,1.199899,21.789064,3.415716,0.280507,12.034
302,unknown,0.257771,1.218384,21.869476,3.452047,0.258677,11.947
303,unknown,0.266614,1.211103,21.88876,3.468217,0.268064,11.908
304,unknown,0.257838,1.218328,22.065157,3.482669,0.257654,11.903
305,unknown,0.250028,1.224722,22.191322,3.460725,0.249125,11.635
306,unknown,0.27442,1.204641,21.865288,3.388192,0.272426,11.599
307,unknown,0.248835,1.225695,22.296337,3.438963,0.246512,11.494
308,unknown,0.308244,1.176228,21.707359,3.299819,0.308434,11.685
309,unknown,0.306383,1.177809,21.329231,3.28197,0.3063,11.665
310,unknown,0.29999,1.183225,21.128857,3.267236,0.300661,11.668
311,unknown,0.295183,1.18728,21.218555,3.307454,0.29536,11.491
312,unknown,0.285394,1.195497,20.992794,3.316891,0.285426,11.372
313,unknown,0.289636,1.191943,21.343287,3.369379,0.289543,11.695
314,unknown,0.271205,1.207307,21.71277,3.451511,0.271104,11.469
315,unknown,0.304247,1.179621,21.103323,3.360496,0.304159,11.415
316,unknown,0.286194,1.194827,21.566078,3.364029,0.286114,15.885
317,unknown,0.262297,1.214663,22.037443,3.426523,0.262639,11.997
318,unknown,0.241758,1.231456,22.384317,3.446969,0.242155,11.664
319,unknown,0.221743,1.247603,22.869835,3.483935,0.222534,11.757
320,unknown,0.20465,1.26123,22.461966,3.468931,0.204646,11.739
321,unknown,0.217335,1.251132,22.300213,3.464564,0.217343,11.522
322,unknown,0.190817,1.27215,22.77916,3.540539,0.190808,11.624
323,unknown,0.18822,1.27419,22.884815,3.576605,0.188214,11.71
324,unknown,0.205944,1.260203,22.842239,3.529402,0.205962,11.408
325,unknown,0.188456,1.274005,23.07262,3.567872,0.188659,11.396
326,unknown,0.208072,1.258513,22.959347,3.495408,0.208061,11.439
327,unknown,0.206268,1.259946,22.828495,3.513332,0.206445,11.64
328,unknown,0.264296,1.213016,21.86676,3.41383,0.264653,12.267
329,unknown,0.365546,1.126458,20.465252,3.19027,0.365588,12.276
330,unknown,0.315406,1.170123,21.540749,3.310422,0.315379,12.174
331,unknown,0.274228,1.2048,22.060209,3.37765,0.274321,11.863
332,unknown,0.296167,1.186451,21.494568,3.330374,0.29684,11.731
333,unknown,0.279159,1.200701,21.253368,3.374405,0.279369,11.905
334,unknown,0.280024,1.19998,21.227982,3.335571,0.281043,11.788
335,unknown,0.29638,1.186271,21.169039,3.322578,0.296121,11.798
336,unknown,0.335878,1.152494,20.538204,3.276612,0.334854,12.097
337,unknown,0.325234,1.161693,20.792181,3.314278,0.324669,11.694
338,unknown,0.355771,1.135103,20.591682,3.255213,0.357659,11.622
339,unknown,0.271978,1.206666,21.930576,3.41671,0.272879,11.674
340,unknown,0.274847,1.204287,21.555805,3.425721,0.274758,11.637
341,unknown,0.266361,1.211313,21.951736,3.441063,0.267387,11.42
342,unknown,0.254546,1.221027,22.051361,3.451174,0.254823,11.988
343,unknown,0.246765,1.227384,22.063957,3.483392,0.246277,12.114
344,unknown,0.249913,1.224816,21.904591,3.473628,0.249455,11.454
345,unknown,0.250817,1.224077,21.824297,3.461795,0.250768,11.689
346,unknown,0.258883,1.21747,21.761841,3.451048,0.258645,11.331
347,unknown,0.27682,1.202647,21.572071,3.42208,0.277339,11.338
348,unknown,0.25966,1.216832,21.79237,3.466003,0.259748,11.286
349,unknown,0.278608,1.201159,21.461121,3.431272,0.278682,11.621
350,unknown,0.305048,1.178942,21.183254,3.382388,0.30554,11.607
351,unknown,0.2945,1.187855,21.465158,3.403939,0.294231,11.871
352,unknown,0.315555,1.169996,21.157591,3.324262,0.315574,11.692
353,unknown,0.319181,1.166892,21.103657,3.315978,0.318219,11.48
354,unknown,0.316455,1.169226,21.185438,3.291575,0.314956,11.938
355,unknown,0.315965,1.169646,20.991268,3.259292,0.315014,11.693
356,unknown,0.308895,1.175674,21.105988,3.304725,0.307737,11.851
357,unknown,0.298022,1.184887,21.320835,3.342714,0.296371,12.154
358,unknown,0.324491,1.162333,21.011314,3.270694,0.322463,12.062
359,unknown,0.282159,1.1982,21.543476,3.342834,0.28298,11.526
360,unknown,0.306785,1.177468,20.895828,3.307987,0.307657,11.443
361,unknown,0.329841,1.157721,20.499651,3.258209,0.330434,12.121
362,unknown,0.305927,1.178196,21.190397,3.324428,0.306599,11.514
363,unknown,0.283167,1.197358,21.713205,3.355439,0.283916,11.275
364,unknown,0.278596,1.20117,21.445133,3.389029,0.278593,11.875
365,unknown,0.239505,1.233285,22.217628,3.50323,0.239504,11.376
366,unknown,0.258353,1.217906,21.787827,3.497578,0.25837,11.411
367,unknown,0.21427,1.253579,22.540209,3.584048,0.214289,11.426
368,unknown,0.226169,1.244051,22.393234,3.56638,0.226166,11.542
369,unknown,0.201455,1.263761,22.753361,3.624877,0.201484,11.744
370,unknown,0.192312,1.270974,22.876492,3.605942,0.192311,11.883
371,unknown,0.202479,1.262949,22.698444,3.584844,0.202493,11.749
372,unknown,0.220063,1.248949,22.457359,3.569542,0.22018,12.04
373,unknown,0.233402,1.238223,22.457119,3.51533,0.233578,11.538
374,unknown,0.249282,1.225331,22.135607,3.485779,0.24931,11.864
375,unknown,0.231582,1.239692,22.590462,3.544593,0.231606,11.457
376,unknown,0.225338,1.244718,22.772594,3.537467,0.225365,11.484
377,unknown,0.288037,1.193284,21.756699,3.370143,0.288079,11.592
378,unknown,0.286623,1.194468,21.85833,3.364707,0.286675,11.693
379,unknown,0.300902,1.182453,21.341526,3.318515,0.300921,11.86
380,unknown,0.32759,1.159663,21.211212,3.276964,0.327597,11.316
381,unknown,0.309623,1.175055,21.403393,3.300311,0.309737,11.582
382,unknown,0.331957,1.155892,21.096642,3.246895,0.332159,12.282
383,unknown,0.332405,1.155504,21.020535,3.271845,0.332507,12.185
384,unknown,0.301555,1.181901,21.663662,3.332601,0.301836,12.174
385,unknown,0.326396,1.160693,21.216827,3.285202,0.326785,11.823
386,unknown,0.324044,1.162717,21.061558,3.278314,0.324118,11.506
387,unknown,0.335257,1.153034,20.952005,3.272249,0.335394,11.736
388,unknown,0.342443,1.146785,20.956196,3.241593,0.34254,11.791
389,unknown,0.331877,1.155961,20.903124,3.251216,0.3318,11.948
390,unknown,0.312031,1.173004,21.011917,3.29788,0.311965,11.903
391,unknown,0.302784,1.180861,21.279854,3.339149,0.302716,11.405
392,unknown,0.303013,1.180667,21.233372,3.343388,0.302936,11.705
393,unknown,0.277309,1.20224,21.569916,3.387972,0.277359,11.376
394,unknown,0.298689,1.184324,21.419521,3.339654,0.29861,12.296
395,unknown,0.297181,1.185596,21.416508,3.334568,0.297116,12.216
396,unknown,0.305306,1.178723,21.607491,3.344774,0.305237,11.946
397,unknown,0.285046,1.195787,21.112131,3.343784,0.285199,11.916
398,unknown,0.320201,1.166018,20.841072,3.27602,0.320442,11.368
399,unknown,0.347148,1.142674,20.477474,3.219489,0.34757,11.415
400,unknown,0.345848,1.143811,20.552303,3.215525,0.346324,11.696
401,unknown,0.349576,1.140547,20.669289,3.220245,0.35002,11.653
402,unknown,0.332318,1.155579,21.057503,3.252353,0.332497,11.764
403,unknown,0.305369,1.17867,21.236828,3.288086,0.305452,11.463
404,unknown,0.267241,1.210586,22.052448,3.40136,0.267254,11.647
405,unknown,0.262296,1.214663,22.1091,3.405218,0.262227,11.633
406,unknown,0.273729,1.205214,21.823725,3.404021,0.273789,11.56
407,unknown,0.289319,1.192209,21.634668,3.345901,0.289349,11.26
408,unknown,0.309063,1.175532,21.358742,3.300165,0.309327,11.634
409,unknown,0.280095,1.199921,21.755611,3.358743,0.280499,11.415
410,unknown,0.251376,1.223621,22.101477,3.433631,0.251485,11.526
411,unknown,0.231341,1.239886,22.277233,3.451247,0.231379,11.789
412,unknown,0.268194,1.209798,21.991158,3.38694,0.268326,11.581
413,unknown,0.244186,1.229483,22.001625,3.426441,0.244501,11.343
414,unknown,0.215656,1.252473,22.521721,3.486993,0.21605,11.602
415,unknown,0.187579,1.274693,22.706364,3.539261,0.187812,11.645
416,unknown,0.227168,1.243247,22.128073,3.468956,0.227641,11.634
417,unknown,0.202273,1.263113,22.466301,3.511305,0.202456,12.021
418,unknown,0.225036,1.244961,22.212811,3.468541,0.22517,11.913
419,unknown,0.23905,1.233653,22.085047,3.434499,0.239015,12.045
420,unknown,0.290134,1.191525,21.535473,3.346795,0.290165,11.759
421,unknown,0.283576,1.197016,21.716141,3.325908,0.283775,11.843
422,unknown,0.215536,1.252568,22.515951,3.456776,0.216647,11.975
423,unknown,0.247999,1.226377,22.243256,3.382012,0.248794,11.98
424,unknown,0.221523,1.24778,22.51182,3.398192,0.2221,11.82
425,unknown,0.205483,1.260569,23.030634,3.472902,0.206266,11.54
426,unknown,0.192443,1.270871,23.189369,3.525451,0.192878,11.584
427,unknown,0.243257,1.230238,22.592033,3.402201,0.243921,11.418
428,unknown,0.185749,1.276127,23.106682,3.553582,0.186187,11.441
429,unknown,0.21822,1.250424,22.397236,3.453658,0.218533,11.506
430,unknown,0.188222,1.274188,22.875034,3.541005,0.188265,11.498
431,unknown,0.244042,1.2296,21.998526,3.431354,0.244107,12.401
432,unknown,0.251345,1.223646,21.916517,3.415535,0.251423,11.357
433,unknown,0.24271,1.230682,21.93103,3.449902,0.242621,11.796
434,unknown,0.215608,1.252511,22.535553,3.515448,0.215621,11.384
435,unknown,0.273892,1.205079,21.566875,3.386969,0.273888,11.82
436,unknown,0.28282,1.197648,21.716381,3.351002,0.282794,11.493
437,unknown,0.352994,1.137547,20.813416,3.20581,0.353162,14.24
438,unknown,0.351752,1.138638,20.710505,3.202533,0.351988,12.199
439,unknown,0.366647,1.12548,20.460632,3.151243,0.366884,12.143
440,unknown,0.350783,1.139488,20.577429,3.204932,0.351068,11.238
441,unknown,0.355588,1.135264,20.601309,3.192643,0.355877,11.858
442,unknown,0.346173,1.143527,21.046577,3.233163,0.346271,11.717
443,unknown,0.330574,1.157087,21.132988,3.235573,0.331514,11.204
444,unknown,0.335702,1.152647,21.146105,3.240975,0.336183,11.486
445,unknown,0.356264,1.134668,20.703159,3.206159,0.356195,11.252
446,unknown,0.351645,1.138731,20.609989,3.210372,0.351774,11.532
447,unknown,0.332245,1.155643,21.029844,3.284051,0.332169,11.541
448,unknown,0.335036,1.153225,20.98287,3.298948,0.334958,11.502
449,unknown,0.329352,1.158143,21.220749,3.28351,0.329344,11.5
450,unknown,0.341398,1.147695,20.816885,3.237744,0.341414,11.709
451,unknown,0.373377,1.119484,20.298252,3.169994,0.373318,11.621
452,unknown,0.341327,1.147757,20.812809,3.221332,0.341554,11.839
453,unknown,0.359601,1.131724,20.620895,3.172621,0.35983,11.77
454,unknown,0.32129,1.165084,21.096527,3.267521,0.321419,11.675
455,unknown,0.294129,1.188168,21.472557,3.336668,0.294271,11.561
456,unknown,0.317768,1.168102,21.043381,3.277746,0.318133,11.687
457,unknown,0.264263,1.213043,22.133526,3.417846,0.264404,11.623
458,unknown,0.251627,1.223415,22.404358,3.432625,0.251698,11.567
